rider_id,date,location,rides,on_time_rides,cancelled_rides,missed_rides,distance_km,overhead_distance_km,earnings,peak_bonus,waiting_earnings,fuel_cost,idle_minutes,work_hours,customer_rating,avg_speed_kmph,network_downtime
R368EN,2025-08-19,Delhi,14,9,2,2,63.68,11.42,554.01,80,24.22,177.65,65,5.04,4.01,29.98,0
R368EN,2025-08-20,Delhi,12,9,1,0,55.94,4.98,483.64,80,11.83,144.11,34,3.75,4.19,26.13,4
R368EN,2025-08-21,Delhi,16,10,0,2,73.34,6.73,797.68,100,16.46,189.4,31,4.41,4.23,29.47,3
R368EN,2025-08-22,Delhi,,,,,,,,,,,,,,,
R368EN,2025-08-23,Delhi,26,23,2,1,95.0,3.38,1010.82,120,28.27,232.69,37,6.22,4.6,25.84,4
R368EN,2025-08-24,Delhi,15,11,2,1,68.36,14.21,770.83,80,16.6,195.33,32,5.65,4.65,20.63,3
R368EN,2025-08-25,Delhi,10,6,0,2,45.13,8.87,382.12,80,13.26,127.74,43,4.01,4.28,23.1,0
R368EN,2025-08-26,Delhi,12,9,3,1,53.59,12.22,472.98,80,17.72,155.67,59,4.57,4.64,26.28,0
R368EN,2025-08-27,Delhi,21,14,1,1,80.6,22.9,729.71,120,25.44,244.82,48,6.66,4.13,26.92,4
R368EN,2025-08-28,Delhi,12,10,0,1,58.91,7.61,651.31,80,9.55,157.34,30,3.48,4.67,28.24,5
R368EN,2025-08-29,Delhi,,,,,,,,,,,,,,,
R368EN,2025-08-30,Delhi,14,9,0,1,63.29,6.41,612.86,80,13.64,164.85,31,4.26,4.02,27.37,2
R368EN,2025-08-31,Delhi,28,20,1,3,107.65,11.11,1218.61,120,24.52,280.92,37,7.83,4.07,22.11,5
R976YE,2025-07-01,Hyderabad,15,11,2,1,68.29,16.19,701.47,80,13.18,225.78,32,5.67,4.7,20.89,7
R976YE,2025-07-02,Hyderabad,16,11,1,2,70.43,6.16,674.55,100,20.66,204.69,37,5.42,4.33,23.6,8
R976YE,2025-07-03,Hyderabad,7,5,3,1,29.55,2.57,267.75,0,12.99,85.85,68,3.04,4.39,29.06,9
R976YE,2025-07-04,Hyderabad,14,11,0,0,63.0,2.43,633.54,80,12.24,174.86,68,4.71,4.89,23.63,1
R976YE,2025-07-05,Hyderabad,14,9,0,0,67.58,8.94,663.04,80,21.7,204.52,41,5.14,4.36,25.36,8
R976YE,2025-07-06,Hyderabad,,,,,,,,,,,,,,,
R976YE,2025-07-07,Hyderabad,13,9,0,1,57.66,8.54,602.07,80,14.6,176.94,53,4.41,4.32,28.47,3
R976YE,2025-07-08,Hyderabad,13,12,2,2,61.83,4.94,629.43,80,16.59,178.45,56,5.04,4.75,22.69,9
R976YE,2025-07-09,Hyderabad,16,13,2,0,64.08,3.01,592.65,100,14.86,179.32,40,4.75,4.64,22.08,6
R976YE,2025-07-10,Hyderabad,12,9,3,1,49.99,13.2,583.02,80,17.12,168.88,51,5.13,4.74,20.25,7
R976YE,2025-07-11,Hyderabad,9,7,0,2,44.94,7.47,405.27,0,10.25,140.06,81,4.53,4.66,20.42,0
R976YE,2025-07-12,Hyderabad,,,,,,,,,,,,,,,
R976YE,2025-07-13,Hyderabad,26,19,0,0,98.48,12.95,1086.48,120,27.76,297.81,28,6.7,4.88,26.16,6
R976YE,2025-07-14,Hyderabad,10,6,0,1,41.11,8.84,413.23,80,10.67,133.5,57,4.07,4.27,20.16,8
R976YE,2025-07-15,Hyderabad,15,11,2,2,70.37,17.02,749.31,80,22.26,233.56,37,5.4,4.08,26.67,5
R976YE,2025-07-16,Hyderabad,10,8,2,1,49.22,8.92,490.9,80,10.23,155.39,44,3.49,4.56,28.09,2
R976YE,2025-07-17,Hyderabad,15,13,0,1,72.02,1.75,620.57,80,11.76,197.15,54,4.77,4.78,24.54,6
R976YE,2025-07-18,Hyderabad,14,10,3,0,60.6,13.36,540.86,80,10.31,197.69,43,4.6,4.56,25.14,9
R976YE,2025-07-19,Hyderabad,,,,,,,,,,,,,,,
R976YE,2025-07-20,Hyderabad,19,14,0,3,78.14,10.08,799.0,100,34.03,235.77,48,6.01,4.01,29.26,2
R976YE,2025-07-21,Hyderabad,12,7,2,0,55.38,7.56,497.17,80,15.92,168.2,47,4.88,4.09,22.59,10
R976YE,2025-07-22,Hyderabad,9,7,1,2,44.8,5.11,508.48,0,9.59,133.38,96,4.4,4.88,25.78,10
R976YE,2025-07-23,Hyderabad,9,5,1,0,37.47,1.62,371.58,0,10.61,104.46,87,3.76,4.09,24.84,6
R976YE,2025-07-24,Hyderabad,11,8,3,2,49.26,7.45,566.58,80,10.52,151.57,40,4.27,4.64,20.83,9
R976YE,2025-07-25,Hyderabad,,,,,,,,,,,,,,,
R976YE,2025-07-26,Hyderabad,13,9,0,0,59.64,14.87,535.61,80,23.98,199.14,51,5.79,4.23,21.33,8
R976YE,2025-07-27,Hyderabad,19,16,2,1,81.37,7.9,866.42,100,13.76,238.57,54,5.09,4.89,28.24,9
R976YE,2025-07-28,Hyderabad,11,9,3,0,54.89,2.61,438.66,80,11.52,153.67,38,4.32,4.83,21.3,2
R976YE,2025-07-29,Hyderabad,11,10,0,0,47.54,6.61,546.32,80,8.55,144.73,42,3.33,4.84,28.8,3
R976YE,2025-07-30,Hyderabad,15,12,3,0,68.91,9.16,671.72,80,19.44,208.65,56,5.79,4.51,21.38,6
R976YE,2025-07-31,Hyderabad,,,,,,,,,,,,,,,
R976YE,2025-08-01,Hyderabad,13,9,3,1,62.53,4.11,625.63,80,10.34,178.12,36,4.09,4.2,23.76,6
R976YE,2025-08-02,Hyderabad,21,15,0,0,77.07,18.58,899.59,120,26.58,255.64,23,7.37,4.28,20.43,5
R976YE,2025-08-03,Hyderabad,24,15,2,0,86.27,1.92,941.48,120,19.65,235.68,46,5.95,4.17,23.28,7
R976YE,2025-08-04,Hyderabad,16,11,0,2,71.94,4.63,617.52,100,16.56,204.63,56,4.97,4.04,26.36,3
R976YE,2025-08-05,Hyderabad,9,7,0,0,41.72,7.45,373.96,0,7.03,131.42,75,4.02,4.26,22.37,0
R976YE,2025-08-06,Hyderabad,,,,,,,,,,,,,,,
R976YE,2025-08-07,Hyderabad,9,8,1,0,44.93,7.09,431.35,0,10.83,139.02,73,3.88,4.76,27.97,6
R976YE,2025-08-08,Hyderabad,14,12,1,0,67.0,15.8,603.73,80,18.69,221.27,56,5.47,4.74,26.32,8
R976YE,2025-08-09,Hyderabad,24,15,1,3,90.31,12.09,866.5,120,27.39,273.66,30,7.03,4.1,24.68,0
R976YE,2025-08-10,Hyderabad,25,19,1,0,93.07,1.89,950.74,120,20.21,253.78,31,6.55,4.38,21.3,2
R976YE,2025-08-11,Hyderabad,7,6,1,0,34.42,4.71,388.49,0,13.51,104.58,63,3.65,4.81,21.84,4
R976YE,2025-08-12,Hyderabad,14,10,1,0,65.04,13.97,645.96,80,15.46,211.16,56,4.67,4.07,29.65,5
R976YE,2025-08-13,Hyderabad,,,,,,,,,,,,,,,
R976YE,2025-08-14,Hyderabad,10,7,3,1,45.95,2.4,415.67,80,10.6,129.21,68,4.07,4.42,22.81,2
R976YE,2025-08-15,Hyderabad,24,18,1,2,88.45,2.27,1013.31,120,31.67,242.46,22,7.32,4.67,20.2,2
R976YE,2025-08-16,Hyderabad,20,16,2,2,82.18,5.91,777.19,100,20.47,235.41,52,6.45,4.45,21.79,8
R976YE,2025-08-17,Hyderabad,19,15,0,2,82.94,4.48,710.62,100,13.86,233.62,25,4.49,4.9,29.77,2
R976YE,2025-08-18,Hyderabad,10,7,3,0,44.56,11.13,398.26,80,13.76,148.83,33,3.75,4.34,24.97,0
R976YE,2025-08-19,Hyderabad,16,11,3,0,70.53,3.56,620.41,100,18.96,198.02,30,4.59,4.06,29.08,9
R976YE,2025-08-20,Hyderabad,,,,,,,,,,,,,,,
R976YE,2025-08-21,Hyderabad,16,13,1,1,69.56,19.15,650.59,100,17.91,237.09,35,5.16,4.86,27.01,5
R976YE,2025-08-22,Hyderabad,8,6,3,1,39.89,2.26,352.47,0,13.84,112.64,49,3.65,4.39,21.57,7
R976YE,2025-08-23,Hyderabad,12,9,1,1,53.74,1.43,474.32,80,17.1,147.45,33,4.5,4.63,20.54,1
R976YE,2025-08-24,Hyderabad,28,25,1,1,109.63,11.82,1075.57,120,27.46,324.6,35,7.86,4.78,24.75,9
R976YE,2025-08-25,Hyderabad,16,11,0,1,72.28,9.53,603.85,100,17.03,218.64,40,5.8,4.42,22.41,4
R976YE,2025-08-26,Hyderabad,,,,,,,,,,,,,,,
R976YE,2025-08-27,Hyderabad,28,23,0,2,105.58,7.92,998.55,120,36.66,303.35,25,8.27,4.72,20.87,1
R976YE,2025-08-28,Hyderabad,7,5,0,2,34.65,5.97,327.28,0,6.71,108.55,97,3.88,4.11,22.28,0
R976YE,2025-08-29,Hyderabad,10,6,3,1,43.21,8.58,422.92,80,16.54,138.42,57,3.73,4.17,29.27,5
R976YE,2025-08-30,Hyderabad,24,21,0,1,92.11,7.12,943.95,120,36.04,265.22,26,6.68,4.46,24.71,0
R976YE,2025-08-31,Hyderabad,28,24,2,0,98.81,27.64,1014.65,120,26.08,337.96,40,7.46,4.82,24.3,2
R682DW,2025-07-01,Chennai,16,11,2,0,65.87,13.67,626.59,100,13.55,158.69,60,5.57,4.37,21.91,2
R682DW,2025-07-02,Chennai,9,6,3,2,45.97,6.6,510.53,0,6.8,104.88,95,4.38,4.16,22.72,2
R682DW,2025-07-03,Chennai,9,7,1,1,41.67,4.79,436.4,0,11.23,92.7,83,4.29,4.71,22.36,4
R682DW,2025-07-04,Chennai,11,8,1,0,50.79,4.43,448.99,80,11.15,110.16,58,4.64,4.32,20.02,0
R682DW,2025-07-05,Chennai,22,16,0,0,79.91,8.94,712.39,120,19.43,177.26,31,5.0,4.14,28.88,5
R682DW,2025-07-06,Chennai,28,22,0,2,107.0,15.93,875.73,120,33.04,245.27,25,8.39,4.89,22.25,4
R682DW,2025-07-07,Chennai,,,,,,,,,,,,,,,
R682DW,2025-07-08,Chennai,9,6,3,0,40.51,2.63,346.94,0,11.21,86.06,60,3.66,4.21,25.25,1
R682DW,2025-07-09,Chennai,8,6,0,0,40.88,9.28,457.26,0,10.28,100.07,59,3.84,4.52,24.04,1
R682DW,2025-07-10,Chennai,15,13,3,0,70.43,4.87,783.51,80,16.16,150.23,68,4.91,4.43,29.52,0
R682DW,2025-07-11,Chennai,8,6,2,0,34.26,0.88,353.66,0,9.27,70.11,45,2.75,4.72,24.68,1
R682DW,2025-07-12,Chennai,15,11,0,0,66.04,16.61,659.62,80,20.94,164.89,56,5.89,4.33,24.07,3
R682DW,2025-07-13,Chennai,24,18,2,1,91.88,1.69,774.03,120,19.38,186.67,30,5.38,4.41,27.97,3
R682DW,2025-07-14,Chennai,,,,,,,,,,,,,,,
R682DW,2025-07-15,Chennai,11,7,2,0,47.62,1.8,455.71,80,10.41,98.6,38,3.55,4.04,21.5,0
R682DW,2025-07-16,Chennai,8,6,3,2,38.9,3.27,378.3,0,8.51,84.12,96,4.07,4.64,24.57,0
R682DW,2025-07-17,Chennai,8,5,2,0,39.75,2.45,352.39,0,10.3,84.2,100,4.23,4.0,23.35,0
R682DW,2025-07-18,Chennai,12,9,3,0,54.87,4.19,504.17,80,7.52,117.83,62,3.83,4.84,27.14,5
R682DW,2025-07-19,Chennai,18,14,2,1,74.34,21.45,730.24,100,26.23,191.11,40,6.23,4.68,26.98,4
R682DW,2025-07-20,Chennai,20,16,0,0,84.42,1.9,970.95,100,21.95,172.21,56,6.14,4.51,23.1,2
R682DW,2025-07-21,Chennai,,,,,,,,,,,,,,,
R682DW,2025-07-22,Chennai,15,13,3,1,66.66,10.27,662.32,80,20.84,153.48,31,4.49,4.8,28.76,2
R682DW,2025-07-23,Chennai,12,10,3,1,54.07,7.49,534.61,80,18.35,122.82,56,5.05,4.44,20.5,0
R682DW,2025-07-24,Chennai,11,10,1,2,44.84,12.87,438.92,80,17.14,115.13,41,4.62,4.59,20.36,5
R682DW,2025-07-25,Chennai,15,11,2,1,69.93,5.32,707.41,80,23.92,150.14,42,5.0,4.12,28.01,2
R682DW,2025-07-26,Chennai,19,17,1,1,78.92,10.53,787.89,100,36.28,178.47,55,6.74,4.86,24.7,5
R682DW,2025-07-27,Chennai,,,,,,,,,,,,,,,
R682DW,2025-07-28,Chennai,15,13,3,2,66.02,8.15,616.93,80,19.26,147.99,32,5.5,4.76,21.48,3
R682DW,2025-07-29,Chennai,10,7,0,0,38.58,8.97,401.03,80,13.11,94.87,41,3.84,4.06,23.35,4
R682DW,2025-07-30,Chennai,11,7,1,2,47.66,7.97,451.26,80,13.03,110.98,40,3.69,4.21,27.32,0
R682DW,2025-07-31,Chennai,16,10,2,1,68.74,8.25,623.27,100,17.18,153.6,39,4.85,4.05,28.49,3
R682DW,2025-08-01,Chennai,7,5,3,0,35.78,6.72,318.9,0,11.04,84.81,85,4.17,4.4,21.8,0
R682DW,2025-08-02,Chennai,,,,,,,,,,,,,,,
R682DW,2025-08-03,Chennai,13,11,1,1,61.18,1.81,559.58,80,16.67,125.67,51,4.47,4.64,25.43,4
R682DW,2025-08-04,Chennai,12,10,3,0,54.93,13.43,543.61,80,20.29,136.4,48,5.45,4.42,20.15,2
R682DW,2025-08-05,Chennai,10,8,1,0,46.44,8.86,446.73,80,8.29,110.33,36,3.02,4.88,28.81,5
R682DW,2025-08-06,Chennai,10,6,2,2,47.02,8.26,484.71,80,15.32,110.29,43,3.56,4.36,29.67,4
R682DW,2025-08-07,Chennai,15,11,2,2,69.95,2.07,774.89,80,14.36,143.69,68,5.04,4.47,24.98,2
R682DW,2025-08-08,Chennai,,,,,,,,,,,,,,,
R682DW,2025-08-09,Chennai,17,11,1,1,74.99,1.27,624.49,100,15.77,152.16,35,5.2,4.16,23.83,3
R682DW,2025-08-10,Chennai,27,20,2,3,103.13,14.26,993.8,120,17.17,234.22,34,7.39,4.13,22.25,1
R682DW,2025-08-11,Chennai,15,12,2,0,67.72,9.54,574.9,80,21.93,154.14,30,5.09,4.46,25.25,4
R682DW,2025-08-12,Chennai,11,8,3,1,49.32,3.07,564.55,80,17.14,104.52,62,4.67,4.42,20.25,5
R682DW,2025-08-13,Chennai,16,14,0,2,67.55,2.32,547.13,100,13.79,139.39,45,4.01,4.51,28.92,4
R682DW,2025-08-14,Chennai,,,,,,,,,,,,,,,
R682DW,2025-08-15,Chennai,27,17,2,1,98.13,10.91,942.58,120,15.62,217.54,47,5.96,4.08,28.69,4
R682DW,2025-08-16,Chennai,20,15,1,3,84.02,10.24,885.17,100,26.43,188.05,57,6.42,4.46,25.92,5
R682DW,2025-08-17,Chennai,19,14,2,3,81.58,4.62,803.44,100,34.69,171.99,33,6.91,4.42,20.73,5
R682DW,2025-08-18,Chennai,16,14,0,0,70.09,10.51,745.82,100,15.84,160.81,26,5.38,4.87,21.33,1
R682DW,2025-08-19,Chennai,16,13,3,2,75.74,10.32,676.52,100,12.84,171.71,46,4.86,4.59,27.1,1
R682DW,2025-08-20,Chennai,,,,,,,,,,,,,,,
R682DW,2025-08-21,Chennai,7,5,0,1,35.03,3.82,328.4,0,10.79,77.52,43,2.98,4.31,25.87,0
R682DW,2025-08-22,Chennai,8,6,1,1,41.55,6.56,421.95,0,7.94,95.98,65,3.9,4.81,21.54,5
R682DW,2025-08-23,Chennai,14,10,2,0,63.96,4.83,606.04,80,9.31,137.25,37,3.79,4.83,29.05,0
R682DW,2025-08-24,Chennai,18,15,2,0,77.49,7.93,678.62,100,22.69,170.44,50,5.63,4.47,26.21,4
R682DW,2025-08-25,Chennai,12,9,0,1,59.67,8.3,570.93,80,11.59,135.61,68,4.74,4.53,24.51,1
R682DW,2025-08-26,Chennai,15,11,0,2,68.48,15.31,638.67,80,14.51,167.17,46,4.87,4.51,28.73,2
R682DW,2025-08-27,Chennai,,,,,,,,,,,,,,,
R682DW,2025-08-28,Chennai,13,8,0,0,57.32,11.53,577.22,80,15.83,137.37,38,4.04,4.28,29.04,4
R682DW,2025-08-29,Chennai,11,7,1,1,53.58,3.26,492.61,80,14.48,113.4,38,3.68,4.08,27.93,1
R682DW,2025-08-30,Chennai,23,15,0,2,84.81,14.31,742.87,120,26.99,197.76,36,6.92,4.14,23.79,4
R682DW,2025-08-31,Chennai,18,14,0,2,80.2,8.88,721.02,100,31.3,177.71,26,5.66,4.73,27.93,4
R580KQ,2025-07-01,Delhi,9,6,1,2,44.6,3.95,397.41,0,9.15,93.35,44,3.64,4.27,23.17,3
R580KQ,2025-07-02,Delhi,11,7,2,0,45.23,3.12,402.0,80,12.13,92.96,53,3.49,4.29,29.79,1
R580KQ,2025-07-03,Delhi,12,8,3,1,51.91,1.86,488.33,80,17.55,103.39,30,4.03,4.17,24.25,5
R580KQ,2025-07-04,Delhi,18,12,1,2,75.86,13.51,892.25,100,24.48,171.85,51,6.85,4.34,21.53,2
R580KQ,2025-07-05,Delhi,21,14,2,2,85.22,19.07,858.83,120,27.87,200.55,33,6.82,4.12,24.3,5
R580KQ,2025-07-06,Delhi,,,,,,,,,,,,,,,
R580KQ,2025-07-07,Delhi,9,7,1,2,43.63,8.06,487.83,0,10.55,99.39,95,4.99,4.71,20.47,0
R580KQ,2025-07-08,Delhi,12,8,0,2,58.64,2.33,599.0,80,15.24,117.24,44,4.9,4.17,20.47,5
R580KQ,2025-07-09,Delhi,13,11,3,2,60.51,2.33,563.99,80,11.6,120.84,64,4.16,4.72,28.0,2
R580KQ,2025-07-10,Delhi,8,5,2,0,41.65,4.09,441.85,0,8.91,87.96,53,3.61,4.3,21.17,2
R580KQ,2025-07-11,Delhi,12,9,3,2,53.09,1.31,546.35,80,21.79,104.6,38,4.51,4.44,21.1,0
R580KQ,2025-07-12,Delhi,19,15,0,1,81.12,2.13,705.27,100,29.9,160.08,46,5.85,4.49,27.88,4
R580KQ,2025-07-13,Delhi,,,,,,,,,,,,,,,
R580KQ,2025-07-14,Delhi,14,10,2,1,70.62,8.02,658.71,80,19.26,151.22,32,4.91,4.03,25.85,5
R580KQ,2025-07-15,Delhi,8,5,3,2,36.95,0.72,401.68,0,7.22,72.43,88,3.37,4.18,26.53,2
R580KQ,2025-07-16,Delhi,13,8,2,0,62.3,11.0,575.2,80,14.39,140.95,39,4.42,4.39,26.82,3
R580KQ,2025-07-17,Delhi,13,11,1,0,61.16,8.36,573.95,80,16.44,133.67,50,5.3,4.88,22.12,2
R580KQ,2025-07-18,Delhi,17,13,1,1,73.66,12.64,729.32,100,16.93,165.95,47,5.77,4.03,22.31,5
R580KQ,2025-07-19,Delhi,13,9,1,0,57.54,4.06,643.02,80,16.82,118.45,34,4.19,4.2,25.93,5
R580KQ,2025-07-20,Delhi,,,,,,,,,,,,,,,
R580KQ,2025-07-21,Delhi,10,6,2,2,45.19,2.57,378.09,80,11.28,91.84,52,3.82,4.13,21.91,2
R580KQ,2025-07-22,Delhi,14,10,1,2,66.32,9.77,573.29,80,17.46,146.3,63,5.93,4.7,20.82,5
R580KQ,2025-07-23,Delhi,18,13,1,2,73.45,16.86,718.91,100,18.46,173.65,26,5.87,4.14,21.84,5
R580KQ,2025-07-24,Delhi,10,8,0,0,44.15,11.86,407.16,80,14.78,107.7,43,3.61,4.53,29.42,3
R580KQ,2025-07-25,Delhi,11,9,0,2,48.02,12.01,483.1,80,16.46,115.43,58,4.0,4.85,29.66,2
R580KQ,2025-07-26,Delhi,14,12,1,0,65.77,7.99,769.98,80,18.19,141.84,61,5.88,4.65,22.32,3
R580KQ,2025-07-27,Delhi,,,,,,,,,,,,,,,
R580KQ,2025-07-28,Delhi,18,15,2,1,75.84,10.49,816.7,100,19.86,166.0,54,6.5,4.77,21.81,2
R580KQ,2025-07-29,Delhi,18,13,0,1,71.81,1.67,805.18,100,13.75,141.29,34,5.2,4.84,20.72,1
R580KQ,2025-07-30,Delhi,9,7,1,0,40.73,9.47,459.19,0,9.37,96.51,86,4.57,4.77,21.07,3
R580KQ,2025-07-31,Delhi,8,5,1,1,34.67,8.61,266.56,0,5.5,83.23,72,3.31,4.32,25.79,5
R580KQ,2025-08-01,Delhi,11,9,0,1,48.31,12.7,483.39,80,14.48,117.32,60,4.45,4.67,24.18,3
R580KQ,2025-08-02,Delhi,,,,,,,,,,,,,,,
R580KQ,2025-08-03,Delhi,28,20,0,2,105.21,8.7,1065.37,120,45.25,219.04,40,9.27,4.69,20.4,1
R580KQ,2025-08-04,Delhi,12,10,0,2,55.63,2.12,499.43,80,18.0,111.03,31,4.16,4.79,24.36,3
R580KQ,2025-08-05,Delhi,11,9,2,0,51.24,1.9,616.35,80,8.51,102.18,67,4.33,4.63,20.83,3
R580KQ,2025-08-06,Delhi,14,13,0,1,66.28,13.71,733.55,80,21.16,153.81,68,6.28,4.48,22.31,3
R580KQ,2025-08-07,Delhi,10,8,2,0,47.3,6.32,420.38,80,15.14,103.12,49,4.48,4.42,20.75,4
R580KQ,2025-08-08,Delhi,8,5,2,1,37.31,6.72,429.06,0,5.84,84.65,74,3.36,4.15,26.1,5
R580KQ,2025-08-09,Delhi,,,,,,,,,,,,,,,
R580KQ,2025-08-10,Delhi,15,12,1,0,70.17,12.22,642.59,80,26.59,158.41,32,5.22,4.61,27.55,3
R580KQ,2025-08-11,Delhi,16,12,2,1,70.02,7.11,812.77,100,16.03,148.3,27,4.55,4.65,26.05,2
R580KQ,2025-08-12,Delhi,9,7,3,1,41.9,5.08,404.55,0,11.38,90.33,75,3.8,4.66,26.17,2
R580KQ,2025-08-13,Delhi,10,7,2,2,44.3,9.34,457.68,80,18.29,103.15,52,3.82,4.04,29.83,4
R580KQ,2025-08-14,Delhi,9,7,2,1,46.63,6.46,386.03,0,7.08,102.08,76,3.84,4.26,25.89,4
R580KQ,2025-08-15,Delhi,,,,,,,,,,,,,,,
R580KQ,2025-08-16,Delhi,27,22,2,1,104.83,19.45,1154.54,120,17.54,238.96,44,6.38,4.82,29.88,2
R580KQ,2025-08-17,Delhi,21,19,1,0,76.44,11.92,714.88,120,20.4,169.91,48,6.29,4.61,21.5,2
R580KQ,2025-08-18,Delhi,14,9,2,1,57.05,13.98,652.66,80,11.36,136.58,38,4.84,4.22,20.99,5
R580KQ,2025-08-19,Delhi,13,10,1,0,63.88,11.51,765.52,80,8.47,144.96,62,4.81,4.18,24.26,3
R580KQ,2025-08-20,Delhi,17,12,2,0,71.57,1.6,732.83,100,21.1,140.69,59,6.0,4.13,22.26,3
R580KQ,2025-08-21,Delhi,12,10,1,0,56.04,10.51,537.98,80,15.62,127.97,60,5.5,4.48,21.29,2
R580KQ,2025-08-22,Delhi,,,,,,,,,,,,,,,
R580KQ,2025-08-23,Delhi,17,12,0,2,69.31,10.14,551.17,100,23.0,152.78,33,6.33,4.57,20.57,1
R580KQ,2025-08-24,Delhi,27,23,1,2,99.45,13.04,884.01,120,38.38,216.31,40,8.68,4.48,21.59,1
R580KQ,2025-08-25,Delhi,12,9,0,0,49.71,1.08,554.02,80,10.74,97.67,43,3.97,4.81,20.87,5
R580KQ,2025-08-26,Delhi,16,10,2,2,69.03,9.77,803.52,100,18.91,151.52,43,5.0,4.08,28.44,4
R580KQ,2025-08-27,Delhi,28,19,2,0,99.59,22.74,842.97,120,19.57,235.22,26,8.21,4.17,20.11,2
R580KQ,2025-08-28,Delhi,14,10,3,2,61.67,1.94,681.39,80,23.04,122.32,31,4.59,4.06,23.97,4
R580KQ,2025-08-29,Delhi,,,,,,,,,,,,,,,
R580KQ,2025-08-30,Delhi,19,12,2,2,84.29,15.69,728.2,100,26.57,192.25,35,6.18,4.26,26.93,4
R580KQ,2025-08-31,Delhi,21,15,2,0,79.37,7.45,763.6,120,27.94,166.93,21,5.63,4.37,25.8,5
R663LH,2025-07-01,Delhi,14,9,3,1,61.52,12.73,500.08,80,13.91,133.7,47,4.62,4.11,26.06,3
R663LH,2025-07-02,Delhi,18,12,3,2,72.86,2.5,665.04,100,18.98,135.7,26,4.27,4.38,28.89,0
R663LH,2025-07-03,Delhi,11,7,1,0,50.27,9.23,477.54,80,10.95,107.14,35,3.72,4.28,24.85,5
R663LH,2025-07-04,Delhi,18,13,2,1,71.88,13.65,610.11,100,31.34,154.02,45,6.66,4.34,21.71,1
R663LH,2025-07-05,Delhi,12,9,0,2,57.97,8.59,628.68,80,11.74,119.87,67,4.93,4.69,22.88,4
R663LH,2025-07-06,Delhi,,,,,,,,,,,,,,,
R663LH,2025-07-07,Delhi,17,11,0,0,68.02,15.27,634.67,100,15.4,149.99,42,5.39,4.26,23.58,0
R663LH,2025-07-08,Delhi,17,13,1,0,76.13,8.44,776.45,100,25.79,152.29,29,5.22,4.85,27.24,2
R663LH,2025-07-09,Delhi,13,10,0,2,57.38,2.0,562.62,80,21.07,106.93,38,4.65,4.8,22.32,0
R663LH,2025-07-10,Delhi,16,10,0,2,68.75,14.33,796.81,100,15.03,149.6,30,5.12,4.28,22.69,5
R663LH,2025-07-11,Delhi,8,6,0,2,37.05,5.82,376.39,0,7.6,77.2,48,3.31,4.57,22.11,5
R663LH,2025-07-12,Delhi,,,,,,,,,,,,,,,
R663LH,2025-07-13,Delhi,15,12,0,0,70.37,2.59,683.97,80,12.64,131.39,46,4.52,4.79,28.27,1
R663LH,2025-07-14,Delhi,14,9,2,2,67.66,9.13,543.07,80,19.56,138.27,55,5.13,4.18,26.72,0
R663LH,2025-07-15,Delhi,18,15,1,0,77.71,19.81,785.58,100,24.69,175.62,60,7.65,4.71,20.76,1
R663LH,2025-07-16,Delhi,13,11,0,2,61.85,9.39,709.97,80,14.09,128.29,64,4.94,4.85,26.94,4
R663LH,2025-07-17,Delhi,9,6,0,2,44.75,9.95,475.7,0,7.1,98.5,42,3.55,4.27,24.24,0
R663LH,2025-07-18,Delhi,,,,,,,,,,,,,,,
R663LH,2025-07-19,Delhi,19,13,1,2,80.36,4.23,724.08,100,22.07,152.33,38,5.51,4.23,25.66,4
R663LH,2025-07-20,Delhi,25,18,0,2,93.3,29.78,1010.13,120,23.49,221.64,27,8.68,4.16,20.24,3
R663LH,2025-07-21,Delhi,10,8,0,1,49.29,11.33,461.88,80,11.79,109.16,39,3.92,4.52,24.08,3
R663LH,2025-07-22,Delhi,9,6,2,2,38.77,6.66,408.13,0,13.08,81.81,85,3.96,4.2,26.42,2
R663LH,2025-07-23,Delhi,9,7,2,2,41.93,9.53,421.92,0,8.99,92.67,58,3.53,4.71,28.5,5
R663LH,2025-07-24,Delhi,18,13,2,0,75.34,9.89,895.42,100,14.99,153.48,53,5.41,4.81,24.61,0
R663LH,2025-07-25,Delhi,,,,,,,,,,,,,,,
R663LH,2025-07-26,Delhi,26,18,1,1,94.04,10.66,931.68,120,42.69,188.54,32,7.82,4.6,22.65,5
R663LH,2025-07-27,Delhi,28,19,0,1,104.56,23.85,1053.81,120,34.46,231.25,29,7.84,4.07,29.56,5
R663LH,2025-07-28,Delhi,11,9,3,2,49.85,2.22,530.89,80,13.54,93.76,62,3.94,4.7,27.77,4
R663LH,2025-07-29,Delhi,12,9,0,0,59.94,13.26,575.29,80,9.0,131.82,48,4.7,4.67,22.33,3
R663LH,2025-07-30,Delhi,10,8,3,2,40.94,5.09,401.22,80,10.2,82.9,61,4.08,4.65,21.23,1
R663LH,2025-07-31,Delhi,11,8,0,1,50.14,12.65,407.15,80,8.86,113.07,49,3.85,4.89,26.18,5
R663LH,2025-08-01,Delhi,,,,,,,,,,,,,,,
R663LH,2025-08-02,Delhi,14,11,1,0,67.5,0.91,566.47,80,18.31,123.2,63,5.27,4.85,23.41,2
R663LH,2025-08-03,Delhi,22,18,2,1,80.75,17.94,676.81,120,30.85,177.73,39,6.81,4.54,26.86,3
R663LH,2025-08-04,Delhi,8,6,1,0,41.86,4.48,416.48,0,12.67,83.46,48,3.24,4.42,29.01,5
